Id,Latitude,Longitude,Zone,Franchisee
13286,40.852534,-73.8482,B,Crown Castle NG East LLC
13289,40.869326,-73.828644,B,Crown Castle NG East LLC
13294,40.705184,-74.007235,A,Crown Castle NG East LLC
13298,40.748898,-73.978028,A,Crown Castle NG East LLC
13310,40.719355,-73.997219,A,Crown Castle NG East LLC
13312,40.718169,-74,A,Crown Castle NG East LLC
13313,40.718029,-74.001035,A,Crown Castle NG East LLC
13315,40.718337,-73.995866,A,Crown Castle NG East LLC
13316,40.719308,-73.994336,A,Crown Castle NG East LLC
13317,40.777891,-73.981871,A,Crown Castle NG East LLC
13318,40.767549,-73.982437,A,Crown Castle NG East LLC
13319,40.76075,-73.984623,A,Crown Castle NG East LLC
13323,40.742831,-73.996445,A,Crown Castle NG East LLC
13324,40.741074,-73.997727,A,Crown Castle NG East LLC
13325,40.748636,-73.990826,A,Crown Castle NG East LLC
13326,40.747716,-73.990833,A,Crown Castle NG East LLC
13327,40.741588,-73.995644,A,Crown Castle NG East LLC
13331,40.744645,-73.988964,A,Crown Castle NG East LLC
13333,40.746823,-73.98267,A,Crown Castle NG East LLC
13334,40.748259,-73.981937,A,Crown Castle NG East LLC
13336,40.739644,-73.986926,A,Crown Castle NG East LLC
13340,40.767272,-73.954495,A,Crown Castle NG East LLC
13341,40.759504,-73.959897,A,Crown Castle NG East LLC
13348,40.715411,-74.007712,A,Crown Castle NG East LLC
13355,40.710673,-74.005962,A,Crown Castle NG East LLC
13361,40.717398,-74.001609,A,Crown Castle NG East LLC
13363,40.718834,-74.004978,A,Crown Castle NG East LLC
13364,40.72084,-74.000783,A,Crown Castle NG East LLC
13365,40.725621,-74.004117,A,Crown Castle NG East LLC
13367,40.726335,-74.005567,A,Crown Castle NG East LLC
13368,40.728116,-74.007097,A,Crown Castle NG East LLC
13369,40.727798,-74.004091,A,Crown Castle NG East LLC
13370,40.728687,-74.00543,A,Crown Castle NG East LLC
13373,40.726135,-73.995176,A,Crown Castle NG East LLC
13374,40.754945,-73.982141,A,Crown Castle NG East LLC
13377,40.742669,-73.994204,A,Crown Castle NG East LLC
13379,40.745968,-73.994428,A,Crown Castle NG East LLC
13381,40.747255,-73.993226,A,Crown Castle NG East LLC
13382,40.745169,-73.988679,A,Crown Castle NG East LLC
13383,40.745825,-73.9845,A,Crown Castle NG East LLC
13389,40.76118,-74.00113,A,Crown Castle NG East LLC
13390,40.764656,-73.984232,A,Crown Castle NG East LLC
13392,40.764938,-73.978409,A,Crown Castle NG East LLC
13393,40.764119,-73.974756,A,Crown Castle NG East LLC
13395,40.760176,-73.967578,A,Crown Castle NG East LLC
13396,40.769463,-73.989678,A,Crown Castle NG East LLC
13397,40.76912,-73.992433,A,Crown Castle NG East LLC
13399,40.778217,-73.980513,A,Crown Castle NG East LLC
13400,40.780262,-73.981744,A,Crown Castle NG East LLC
13401,40.807628,-73.941297,C,Crown Castle NG East LLC
13402,40.807191,-73.941799,C,Crown Castle NG East LLC
13404,40.805662,-73.940843,C,Crown Castle NG East LLC
13405,40.804955,-73.936918,C,Crown Castle NG East LLC
13406,40.804524,-73.93742,C,Crown Castle NG East LLC
13407,40.802388,-73.936949,C,Crown Castle NG East LLC
13408,40.802918,-73.936251,C,Crown Castle NG East LLC
13409,40.804984,-73.935054,C,Crown Castle NG East LLC
13410,40.805516,-73.934356,C,Crown Castle NG East LLC
13411,40.807595,-73.936962,C,Crown Castle NG East LLC
13412,40.806984,-73.937884,C,Crown Castle NG East LLC
13413,40.804898,-73.938897,C,Crown Castle NG East LLC
13414,40.798052,-73.94214,C,Crown Castle NG East LLC
13416,40.809486,-73.94775,C,Crown Castle NG East LLC
13417,40.809138,-73.948506,C,Crown Castle NG East LLC
13418,40.846377,-73.882872,C,Mobilitie2
13419,40.807081,-73.946177,C,Crown Castle NG East LLC
13420,40.807742,-73.9457,C,Crown Castle NG East LLC
13421,40.80946,-73.95184,C,Crown Castle NG East LLC
13422,40.754065,-73.972229,A,Crown Castle NG East LLC
13423,40.750232,-73.978854,A,Crown Castle NG East LLC
13428,40.754051,-73.989933,A,Crown Castle NG East LLC
13430,40.759622,-73.979652,A,Crown Castle NG East LLC
13436,40.762934,-73.976114,A,Crown Castle NG East LLC
13438,40.764483,-73.979506,A,Crown Castle NG East LLC
13440,40.756795,-73.984584,A,Crown Castle NG East LLC
13442,40.759187,-73.990568,A,Crown Castle NG East LLC
13443,40.750329,-73.971184,A,Crown Castle NG East LLC
13444,40.769081,-73.990769,A,Crown Castle NG East LLC
13446,40.760012,-73.984865,A,Crown Castle NG East LLC
13447,40.759908,-73.986449,A,Crown Castle NG East LLC
13450,40.75186,-73.984718,A,Crown Castle NG East LLC
13453,40.801345,-73.93635,C,Crown Castle NG East LLC
13454,40.802014,-73.935728,C,Crown Castle NG East LLC
13457,40.798917,-73.944685,C,Crown Castle NG East LLC
13460,40.759171,-73.965196,A,Crown Castle NG East LLC
13461,40.714301,-74.011399,A,Crown Castle NG East LLC
13465,40.759147,-73.978523,A,Crown Castle NG East LLC
13466,40.705409,-74.006211,A,Crown Castle NG East LLC
13467,40.759726,-73.978252,A,Crown Castle NG East LLC
13468,40.757691,-73.997044,A,Crown Castle NG East LLC
13469,40.743769,-73.973746,A,Crown Castle NG East LLC
13471,40.761544,-73.962527,A,Crown Castle NG East LLC
13472,40.746201,-73.986939,A,Crown Castle NG East LLC
13473,40.749663,-73.99886,A,Crown Castle NG East LLC
13475,40.747854,-73.998459,A,Crown Castle NG East LLC
13476,40.749484,-73.990923,A,Crown Castle NG East LLC
13477,40.749589,-73.997253,A,Crown Castle NG East LLC
13478,40.750889,-73.992681,A,Crown Castle NG East LLC
13479,40.749783,-73.993489,A,Crown Castle NG East LLC
13480,40.745858,-73.995972,A,Crown Castle NG East LLC
13481,40.728531,-74.004066,A,Crown Castle NG East LLC
13484,40.779258,-73.983481,A,Crown Castle NG East LLC
13488,40.768932,-73.952385,A,Crown Castle NG East LLC
13490,40.767724,-73.951559,A,Crown Castle NG East LLC
13491,40.768057,-73.954368,A,Crown Castle NG East LLC
13493,40.766044,-73.952008,A,Crown Castle NG East LLC
13494,40.761213,-73.977634,A,Crown Castle NG East LLC
13497,40.747678,-73.986885,A,Crown Castle NG East LLC
13499,40.749075,-73.993778,A,Crown Castle NG East LLC
13501,40.748609,-73.994594,A,Crown Castle NG East LLC
13503,40.712117,-74.008156,A,Crown Castle NG East LLC
13504,40.730021,-73.997409,A,Crown Castle NG East LLC
13505,40.753859,-73.964357,A,Crown Castle NG East LLC
13506,40.795363,-73.975788,A,Crown Castle NG East LLC
13507,40.720151,-74.003979,A,Crown Castle NG East LLC
13508,40.720104,-73.995978,A,Crown Castle NG East LLC
13509,40.747409,-73.991732,A,Crown Castle NG East LLC
13511,40.752959,-74.004205,A,Crown Castle NG East LLC
13516,40.754703,-73.981852,A,Crown Castle NG East LLC
13518,40.727243,-74.007443,A,Crown Castle NG East LLC
13519,40.703078,-74.013381,A,Crown Castle NG East LLC
13521,40.726521,-74.007555,A,Crown Castle NG East LLC
13522,40.729258,-74.00534,A,Crown Castle NG East LLC
13526,40.584218,-73.936798,B,"Mobilitie, LLC"
13527,40.585409,-74.087699,B,"Mobilitie, LLC"
13528,40.590141,-73.984129,B,"Mobilitie, LLC"
13529,40.592613,-73.978594,B,"Mobilitie, LLC"
13530,40.596729,-73.994537,B,"Mobilitie, LLC"
13538,40.609106,-73.951311,B,"Mobilitie, LLC"
13539,40.612874,-74.011464,B,"Mobilitie, LLC"
13543,40.76672,-73.981672,A,"Extenet Systems, INC. II"
13544,40.653324,-73.933385,B,"Mobilitie, LLC"
13545,40.657016,-73.902707,C,"Mobilitie, LLC"
13546,40.66735,-73.869838,C,"Mobilitie, LLC"
13547,40.673108,-73.836949,B,"Mobilitie, LLC"
13549,40.677777,-73.873978,C,"Mobilitie, LLC"
13550,40.680486,-73.866698,C,"Mobilitie, LLC"
13551,40.692336,-73.902781,C,"Mobilitie, LLC"
13552,40.693027,-73.78648,B,"Mobilitie, LLC"
13553,40.699921,-73.816414,B,"Mobilitie, LLC"
13554,40.701076,-73.9178,C,"Mobilitie, LLC"
13555,40.702747,-73.92068,C,"Mobilitie, LLC"
13557,40.707944,-73.895372,B,"Mobilitie, LLC"
13558,40.70973,-73.913797,B,"Mobilitie, LLC"
13559,40.712608,-73.896317,B,"Mobilitie, LLC"
13560,40.717897,-73.803374,B,"Mobilitie, LLC"
13561,40.717972,-73.783915,B,"Mobilitie, LLC"
13562,40.72023,-73.923141,B,"Mobilitie, LLC"
13564,40.732096,-73.879587,B,"Mobilitie, LLC"
13565,40.741004,-73.792934,B,"Mobilitie, LLC"
13566,40.752048,-73.708046,B,"Mobilitie, LLC"
13567,40.756207,-73.802737,B,"Mobilitie, LLC"
13568,40.757529,-73.77656,B,"Mobilitie, LLC"
13570,40.762092,-73.983503,A,"Extenet Systems, INC. II"
13571,40.759787,-73.985052,A,"Extenet Systems, INC. II"
13572,40.750044,-73.988007,A,"Extenet Systems, INC. II"
13573,40.748638,-73.988761,A,"Extenet Systems, INC. II"
13574,40.75744,-73.986132,A,"Extenet Systems, INC. II"
13577,40.76019,-73.982948,A,"Extenet Systems, INC. II"
13578,40.754235,-73.988389,A,"Extenet Systems, INC. II"
13579,40.753003,-73.989284,A,"Extenet Systems, INC. II"
13580,40.754076,-73.992236,A,"Extenet Systems, INC. II"
13581,40.760509,-73.987478,A,"Extenet Systems, INC. II"
13582,40.76217,-73.986048,A,"Extenet Systems, INC. II"
13583,40.763407,-73.985145,A,"Extenet Systems, INC. II"
13584,40.76419,-73.984575,A,"Extenet Systems, INC. II"
13585,40.76821,-73.982541,A,"Extenet Systems, INC. II"
13586,40.762873,-73.987633,A,"Extenet Systems, INC. II"
13587,40.740561,-73.989546,A,"Extenet Systems, INC. II"
13590,40.740479,-73.994432,A,"Extenet Systems, INC. II"
13591,40.738719,-73.995713,A,"Extenet Systems, INC. II"
13592,40.73736,-73.992516,A,"Extenet Systems, INC. II"
13594,40.739513,-74.005279,A,"Extenet Systems, INC. II"
13597,40.744791,-73.995016,A,"Extenet Systems, INC. II"
13598,40.741667,-73.99729,A,"Extenet Systems, INC. II"
13600,40.742724,-74.000217,A,"Extenet Systems, INC. II"
13601,40.745705,-74.005493,A,"Extenet Systems, INC. II"
13602,40.750758,-74.005796,A,"Extenet Systems, INC. II"
13603,40.764859,-73.830678,B,"Mobilitie, LLC"
13604,40.749575,-74.006363,A,"Extenet Systems, INC. II"
13605,40.740157,-73.99048,A,"Extenet Systems, INC. II"
13606,40.738637,-73.993804,A,"Extenet Systems, INC. II"
13607,40.748211,-74.005634,A,"Extenet Systems, INC. II"
13609,40.741659,-74.004695,A,"Extenet Systems, INC. II"
13611,40.741609,-74.007156,A,"Extenet Systems, INC. II"
13612,40.775731,-73.898413,B,"Mobilitie, LLC"
13613,40.777252,-73.895447,B,"Mobilitie, LLC"
13614,40.777971,-73.768935,B,"Mobilitie, LLC"
13615,40.778164,-73.90214,B,"Mobilitie, LLC"
13616,40.805779,-73.879501,C,"Mobilitie, LLC"
13617,40.81552,-73.893696,C,"Mobilitie, LLC"
13618,40.824013,-73.870244,B,"Mobilitie, LLC"
13619,40.838682,-73.927992,C,"Mobilitie, LLC"
13620,40.842983,-73.870987,B,"Mobilitie, LLC"
13621,40.850713,-73.910354,C,"Mobilitie, LLC"
13622,40.854886,-73.903885,C,"Mobilitie, LLC"
13624,40.864198,-73.8295,B,"Mobilitie, LLC"
13625,40.877723,-73.86696,B,"Mobilitie, LLC"
13626,40.881875,-73.876184,B,"Mobilitie, LLC"
13628,40.896297,-73.858264,B,"Mobilitie, LLC"
13629,40.683257,-73.861197,B,"Mobilitie, LLC"
13630,40.705581,-73.895332,B,"Mobilitie, LLC"
13631,40.677692,-73.938177,B,"Mobilitie, LLC"
13632,40.83507,-73.908225,C,"Mobilitie, LLC"
13634,40.684362,-74.00539,B,"Mobilitie, LLC"
13635,40.634155,-74.004143,B,"Mobilitie, LLC"
13636,40.593756,-73.983588,B,"Mobilitie, LLC"
13637,40.588697,-73.947023,B,"Mobilitie, LLC"
13638,40.782148,-73.914602,B,"Mobilitie, LLC"
13639,40.588011,-73.919592,B,"Mobilitie, LLC"
13640,40.677313,-73.816923,B,"Mobilitie, LLC"
13641,40.544701,-74.140246,B,"Mobilitie, LLC"
13653,40.727191,-73.997298,A,"Extenet Systems, INC. II"
13655,40.72012,-73.982547,A,"Extenet Systems, INC. II"
13656,40.716824,-73.993766,A,"Extenet Systems, INC. II"
13659,40.711628,-73.993471,A,"Extenet Systems, INC. II"
13660,40.711455,-73.986859,A,"Extenet Systems, INC. II"
13661,40.712655,-74.007759,A,"Extenet Systems, INC. II"
13662,40.744644,-73.971364,A,"Extenet Systems, INC. II"
13663,40.751493,-73.989623,A,"Extenet Systems, INC. II"
13664,40.752388,-73.991753,A,"Extenet Systems, INC. II"
13665,40.751968,-74.001195,A,"Extenet Systems, INC. II"
13666,40.744104,-73.985723,A,"Extenet Systems, INC. II"
13667,40.742402,-73.989304,A,"Extenet Systems, INC. II"
13668,40.763773,-73.956122,A,"Extenet Systems, INC. II"
13669,40.769335,-73.967331,A,"Extenet Systems, INC. II"
13670,40.76544,-73.95651,A,"Extenet Systems, INC. II"
13671,40.765691,-73.95324,A,"Extenet Systems, INC. II"
13672,40.767672,-73.957924,A,"Extenet Systems, INC. II"
13673,40.769053,-73.961259,A,"Extenet Systems, INC. II"
13674,40.769844,-73.962746,A,"Extenet Systems, INC. II"
13675,40.769638,-73.954515,A,"Extenet Systems, INC. II"
13676,40.768303,-73.951007,A,"Extenet Systems, INC. II"
13677,40.77015,-73.957258,A,"Extenet Systems, INC. II"
13678,40.772479,-73.96082,A,"Extenet Systems, INC. II"
13679,40.773647,-73.951887,A,"Extenet Systems, INC. II"
13680,40.772243,-73.948253,A,"Extenet Systems, INC. II"
13681,40.771347,-73.9506,A,"Extenet Systems, INC. II"
13682,40.766692,-73.959217,A,"Extenet Systems, INC. II"
13683,40.763568,-73.957894,A,"Extenet Systems, INC. II"
13684,40.770676,-73.963024,A,"Extenet Systems, INC. II"
13685,40.773086,-73.962618,A,"Extenet Systems, INC. II"
13686,40.772533,-73.959322,A,"Extenet Systems, INC. II"
13687,40.774185,-73.959036,A,"Extenet Systems, INC. II"
13688,40.77279,-73.957733,A,"Extenet Systems, INC. II"
13689,40.76876,-73.956028,A,"Extenet Systems, INC. II"
13690,40.767085,-73.952336,A,"Extenet Systems, INC. II"
13691,40.770036,-73.953157,A,"Extenet Systems, INC. II"
13692,40.768322,-73.96505,A,"Extenet Systems, INC. II"
13693,40.766867,-73.957719,A,"Extenet Systems, INC. II"
13694,40.770406,-73.960273,A,"Extenet Systems, INC. II"
13696,40.77206,-73.966308,A,"Extenet Systems, INC. II"
13697,40.771264,-73.958027,A,"Extenet Systems, INC. II"
13698,40.772417,-73.95087,A,"Extenet Systems, INC. II"
13699,40.765644,-73.960528,A,"Extenet Systems, INC. II"
13700,40.757352,-73.982418,A,"Extenet Systems, INC. II"
13701,40.759468,-73.980609,A,"Extenet Systems, INC. II"
13702,40.76656,-73.979401,A,"Extenet Systems, INC. II"
13703,40.765602,-73.976401,A,"Extenet Systems, INC. II"
13704,40.763478,-73.979088,A,"Extenet Systems, INC. II"
13705,40.738036,-74.000743,A,"Extenet Systems, INC. II"
13706,40.736334,-73.992163,A,"Extenet Systems, INC. II"
13707,40.737179,-73.994165,A,"Extenet Systems, INC. II"
13709,40.73999,-73.997023,A,"Extenet Systems, INC. II"
13710,40.742889,-74.0021,A,"Extenet Systems, INC. II"
13711,40.741802,-73.999758,A,"Extenet Systems, INC. II"
13712,40.73963,-73.988907,A,"Extenet Systems, INC. II"
13713,40.7387,-73.988767,A,"Extenet Systems, INC. II"
13714,40.745809,-73.997499,A,"Extenet Systems, INC. II"
13715,40.742929,-73.990675,A,"Extenet Systems, INC. II"
13716,40.749709,-74.00515,A,"Extenet Systems, INC. II"
13718,40.759277,-73.986608,A,"Extenet Systems, INC. II"
13719,40.75283,-73.99115,A,"Extenet Systems, INC. II"
13720,40.74818,-73.991638,A,"Extenet Systems, INC. II"
13721,40.74795,-73.994918,A,"Extenet Systems, INC. II"
13722,40.76547,-73.977957,A,"Extenet Systems, INC. II"
13723,40.765114,-73.979333,A,"Extenet Systems, INC. II"
13725,40.763185,-73.986156,A,"Extenet Systems, INC. II"
13727,40.761113,-73.98538,A,"Extenet Systems, INC. II"
13728,40.761832,-73.987124,A,"Extenet Systems, INC. II"
13731,40.747302,-73.989462,A,"Extenet Systems, INC. II"
13732,40.759038,-73.98833,A,"Extenet Systems, INC. II"
13733,40.758163,-73.987854,A,"Extenet Systems, INC. II"
13734,40.755,-73.986764,A,"Extenet Systems, INC. II"
13735,40.767066,-73.962408,A,"Extenet Systems, INC. II"
13736,40.771204,-73.965969,A,"Extenet Systems, INC. II"
13737,40.739784,-73.998643,A,"Extenet Systems, INC. II"
13738,40.738994,-74.003038,A,"Extenet Systems, INC. II"
13739,40.774277,-73.955046,A,"Extenet Systems, INC. II"
13740,40.768456,-73.963761,A,"Extenet Systems, INC. II"
13741,40.77054,-73.95038,A,"Extenet Systems, INC. II"
13743,40.774149,-73.965116,A,"Extenet Systems, INC. II"
13745,40.765639,-73.983517,A,"Extenet Systems, INC. II"
13746,40.735865,-73.993602,A,"Extenet Systems, INC. II"
13747,40.76105,-73.988878,A,"Extenet Systems, INC. II"
13751,40.754134,-73.990421,A,"Extenet Systems, INC. II"
13753,40.742776,-73.996741,A,"Extenet Systems, INC. II"
13754,40.739894,-74.005998,A,"Extenet Systems, INC. II"
13755,40.767691,-73.966282,A,"Extenet Systems, INC. II"
13757,40.771214,-73.961749,A,"Extenet Systems, INC. II"
13758,40.768189,-73.954917,A,"Extenet Systems, INC. II"
13759,40.743923,-73.993309,A,"Extenet Systems, INC. II"
13760,40.745622,-73.995168,A,"Extenet Systems, INC. II"
13761,40.761757,-73.980836,A,"Extenet Systems, INC. II"
13764,40.75794,-73.985652,A,"Extenet Systems, INC. II"
13766,40.743163,-74.004821,A,"Extenet Systems, INC. II"
13773,40.61545,-74.031563,B,Mobilitie2
13774,40.634319,-74.02691,B,Mobilitie2
13775,40.630894,-74.025691,B,Mobilitie2
13776,40.608631,-74.0231,B,Mobilitie2
13777,40.624966,-74.021427,B,Mobilitie2
13778,40.626632,-74.018106,B,Mobilitie2
13779,40.634889,-74.017499,B,Mobilitie2
13780,40.648811,-74.016573,B,Mobilitie2
13781,40.57549,-73.994402,B,Mobilitie2
13782,40.574043,-73.989147,B,Mobilitie2
13783,40.660411,-73.988729,B,Mobilitie2
13785,40.676647,-73.977237,B,Mobilitie2
13786,40.650788,-73.973609,B,Mobilitie2
13787,40.575752,-73.961015,B,Mobilitie2
13788,40.578061,-73.971025,B,Mobilitie2
13789,40.817286,-73.95992,B,Mobilitie2
13790,40.650369,-73.95807,B,Mobilitie2
13791,40.578345,-73.95764,B,Mobilitie2
13792,40.672016,-73.955133,B,Mobilitie2
13793,40.67174,-73.951124,B,Mobilitie2
13794,40.820409,-73.950994,B,Mobilitie2
13795,40.663187,-73.950997,B,Mobilitie2
13796,40.815333,-73.950112,B,Mobilitie2
13797,40.592928,-73.949249,B,Mobilitie2
13798,40.84311,-73.94411,B,Mobilitie2
13799,40.662744,-73.942942,B,Mobilitie2
13801,40.594512,-73.934844,B,Mobilitie2
13802,40.870113,-73.91459,B,Mobilitie2
13803,40.877977,-73.910512,B,Mobilitie2
13804,40.873767,-73.908102,B,Mobilitie2
13805,40.76024,-73.89817,B,Mobilitie2
13806,40.758851,-73.888917,B,Mobilitie2
13807,40.755109,-73.888609,B,Mobilitie2
13808,40.767326,-73.883343,B,Mobilitie2
13809,40.764651,-73.870959,B,Mobilitie2
13810,40.761796,-73.870253,B,Mobilitie2
13811,40.856337,-73.869754,B,Mobilitie2
13812,40.863316,-73.868898,B,Mobilitie2
13813,40.765591,-73.867513,B,Mobilitie2
13814,40.695574,-73.864121,B,Mobilitie2
13816,40.861314,-73.861028,B,Mobilitie2
13817,40.845958,-73.859177,B,Mobilitie2
13818,40.841923,-73.859164,B,Mobilitie2
13819,40.730338,-73.858624,B,Mobilitie2
13820,40.68585,-73.851572,B,Mobilitie2
13821,40.883981,-73.848851,B,Mobilitie2
13822,40.686875,-73.848065,B,Mobilitie2
13823,40.730322,-73.845819,B,Mobilitie2
13824,40.70968,-73.845484,B,Mobilitie2
13825,40.718927,-73.838959,B,Mobilitie2
13826,40.85394,-73.838574,B,Mobilitie2
13827,40.751923,-73.835869,B,Mobilitie2
13828,40.713631,-73.832082,B,Mobilitie2
13829,40.707574,-73.830669,B,Mobilitie2
13830,40.878133,-73.829703,B,Mobilitie2
13831,40.833916,-73.826061,B,Mobilitie2
13832,40.741406,-73.823888,B,Mobilitie2
13833,40.861874,-73.823248,B,Mobilitie2
13834,40.666017,-73.821377,B,Mobilitie2
13835,40.724037,-73.818028,B,Mobilitie2
13836,40.707502,-73.817735,B,Mobilitie2
13837,40.732144,-73.814322,B,Mobilitie2
13839,40.672323,-73.801789,B,Mobilitie2
13840,40.702199,-73.8014,B,Mobilitie2
13841,40.70291,-73.801337,B,Mobilitie2
13842,40.709422,-73.794472,B,Mobilitie2
13843,40.738771,-73.740834,B,Mobilitie2
13844,40.699211,-73.954401,C,Mobilitie2
13846,40.808563,-73.935769,C,Mobilitie2
13847,40.842583,-73.924153,C,Mobilitie2
13848,40.81864,-73.907918,C,Mobilitie2
13849,40.859469,-73.894576,C,Mobilitie2
13850,40.853327,-73.891788,C,Mobilitie2
13852,40.84922,-73.882983,C,Mobilitie2
13853,40.867593,-73.882856,C,Mobilitie2
13854,40.844683,-73.879911,C,Mobilitie2
13855,40.883915,-73.87902,C,Mobilitie2
13856,40.624677,-74.0366,B,Mobilitie2
13857,40.620654,-74.032337,B,Mobilitie2
13858,40.638591,-74.020974,B,Mobilitie2
13859,40.642426,-74.019591,B,Mobilitie2
13860,40.682377,-73.985261,B,Mobilitie2
13861,40.697847,-73.972934,B,Mobilitie2
13862,40.579952,-73.971668,B,Mobilitie2
13863,40.697623,-73.967832,B,Mobilitie2
13864,40.585048,-73.966874,B,Mobilitie2
13865,40.60242,-73.965998,B,Mobilitie2
13866,40.602834,-73.96383,B,Mobilitie2
13867,40.673761,-73.963092,B,Mobilitie2
13868,40.672516,-73.95722,B,Mobilitie2
13869,40.601838,-73.950733,B,Mobilitie2
13870,40.645246,-73.94887,B,Mobilitie2
13871,40.650978,-73.94488,B,Mobilitie2
13872,40.594267,-73.937682,B,Mobilitie2
13873,40.740431,-73.854279,B,Mobilitie2
13874,40.674205,-73.850495,B,Mobilitie2
13875,40.698607,-73.825361,B,Mobilitie2
13876,40.705708,-73.818576,B,Mobilitie2
13877,40.696027,-73.804899,B,Mobilitie2
13878,40.611721,-74.083429,B,Mobilitie2
13879,40.646122,-74.078611,B,Mobilitie2
13880,40.624514,-73.988159,B,Mobilitie2
13881,40.630039,-73.960951,B,Mobilitie2
13884,40.711575,-73.945511,B,Mobilitie2
13885,40.707197,-73.945479,B,Mobilitie2
13886,40.750964,-73.939033,B,Mobilitie2
13887,40.702998,-73.936112,B,Mobilitie2
13889,40.655442,-73.930918,B,Mobilitie2
13890,40.705195,-73.929427,B,Mobilitie2
13891,40.707528,-73.928736,B,Mobilitie2
13892,40.661775,-73.923598,B,Mobilitie2
13893,40.6585,-73.919943,B,Mobilitie2
13895,40.890456,-73.912908,B,Mobilitie2
13896,40.709524,-73.910489,B,Mobilitie2
13897,40.712948,-73.904414,B,Mobilitie2
13898,40.876251,-73.904223,B,Mobilitie2
13899,40.71612,-73.897887,B,Mobilitie2
13900,40.905247,-73.896588,B,Mobilitie2
13901,40.873148,-73.89611,B,Mobilitie2
13902,40.824263,-73.882871,B,Mobilitie2
13903,40.81925,-73.879665,B,Mobilitie2
13905,40.723716,-73.866546,B,Mobilitie2
13906,40.875885,-73.833722,B,Mobilitie2
13908,40.580288,-73.82751,B,Mobilitie2
13909,40.879985,-73.824038,B,Mobilitie2
13911,40.696569,-73.939501,C,Mobilitie2
13913,40.686289,-73.929671,C,Mobilitie2
13914,40.831258,-73.92916,C,Mobilitie2
13916,40.813119,-73.926311,C,Mobilitie2
13917,40.840245,-73.925348,C,Mobilitie2
13918,40.665351,-73.922783,C,Mobilitie2
13919,40.847395,-73.921802,C,Mobilitie2
13920,40.846214,-73.920722,C,Mobilitie2
13921,40.848275,-73.920369,C,Mobilitie2
13923,40.696832,-73.917294,C,Mobilitie2
13924,40.829708,-73.917179,C,Mobilitie2
13925,40.803802,-73.915954,C,Mobilitie2
13926,40.813174,-73.914591,C,Mobilitie2
13927,40.817451,-73.911479,C,Mobilitie2
13928,40.861528,-73.910932,C,Mobilitie2
13929,40.832467,-73.910436,C,Mobilitie2
13930,40.664009,-73.909181,C,Mobilitie2
13931,40.817992,-73.904859,C,Mobilitie2
13932,40.841045,-73.904844,C,Mobilitie2
13934,40.862934,-73.898056,C,Mobilitie2
13935,40.851368,-73.895146,C,Mobilitie2
13936,40.847467,-73.894704,C,Mobilitie2
13937,40.85546,-73.891995,C,Mobilitie2
13938,40.832937,-73.886311,C,Mobilitie2
13939,40.83483,-73.885989,C,Mobilitie2
13940,40.872369,-73.885643,C,Mobilitie2
13941,40.656665,-73.885415,C,Mobilitie2
13943,40.867522,-73.885134,C,Mobilitie2
13944,40.879736,-73.880079,C,Mobilitie2
13945,40.842188,-73.879992,C,Mobilitie2
13946,40.809973,-73.877315,C,Mobilitie2
13947,40.876705,-73.874375,C,Mobilitie2
13948,40.631443,-73.992384,B,Mobilitie2
13950,40.637039,-73.986568,B,Mobilitie2
13951,40.627854,-73.984956,B,Mobilitie2
13952,40.629451,-73.979696,B,Mobilitie2
13956,40.815566,-73.948577,C,Mobilitie2
13957,40.719108,-73.948449,B,Mobilitie2
13958,40.684292,-73.946922,C,Mobilitie2
13959,40.684752,-73.944322,C,Mobilitie2
13960,40.822293,-73.942473,C,Mobilitie2
13961,40.746174,-73.933397,B,Mobilitie2
13962,40.661264,-73.931578,B,Mobilitie2
13963,40.69519,-73.928569,C,Mobilitie2
13964,40.703668,-73.92703,C,Mobilitie2
13965,40.648633,-73.923973,B,Mobilitie2
13966,40.807678,-73.923766,C,Mobilitie2
13967,40.671812,-73.922393,B,Mobilitie2
13968,40.676055,-73.921999,B,Mobilitie2
13969,40.700246,-73.920748,C,Mobilitie2
13970,40.815915,-73.91975,C,Mobilitie2
13971,40.686166,-73.917743,C,Mobilitie2
13972,40.711934,-73.917538,B,Mobilitie2
13973,40.710962,-73.909921,B,Mobilitie2
13974,40.695848,-73.908669,C,Mobilitie2
13975,40.678449,-73.908242,C,Mobilitie2
13976,40.831456,-73.906708,C,Mobilitie2
13977,40.830246,-73.903646,C,Mobilitie2
13978,40.83171,-73.901728,C,Mobilitie2
13979,40.857099,-73.899204,C,Mobilitie2
13980,40.833945,-73.898877,C,Mobilitie2
13981,40.859146,-73.898626,C,Mobilitie2
13982,40.861663,-73.898622,C,Mobilitie2
13983,40.677907,-73.897553,C,Mobilitie2
13984,40.831996,-73.895769,C,Mobilitie2
13985,40.72857,-73.888654,B,Mobilitie2
13986,40.847105,-73.886539,C,Mobilitie2
13987,40.74065,-73.885685,B,Mobilitie2
13988,40.828478,-73.881921,B,Mobilitie2
13989,40.722021,-73.867408,B,Mobilitie2
13990,40.852464,-73.835313,B,Mobilitie2
13991,40.604899,-73.754404,B,Mobilitie2
13993,40.728717,-73.840331,B,Mobilitie2
13994,40.61547,-73.961543,B,Mobilitie2
13995,40.655114,-74.00382,B,Mobilitie2
13996,40.657455,-73.943714,B,Mobilitie2
13997,40.682356,-73.97403,B,Mobilitie2
